whitefly_ID	species	pop_geo	pop_geo_env	collection_date	latitude	longitude	environment	host_plant	insecticide_treat	insecticide_list	H06	MS145	P59	P7	D04	P5	G03	SSA13	SSA2	SSA41	SSA6	mut_L925I	mut_T929V	MeIo_clust1	MeIo_clust2	Med_clust1	Med_clust2	Med_clust3
P22x24	IO	G33	GE45	20-Apr-17	-21.36415278	55.74262222	Non-cultivated	Weeds	No		161169	176176	179193	181187	103123	212216	150160	261261	103103	228228	125127	L925/L925	NA	0.004	0.996			
P22x25	IO	G33	GE45	20-Apr-17	-21.36415278	55.74262222	Non-cultivated	Weeds	No		161169	176176	179179	181187	123123	212212	150160	261261	103103	228228	125125	L925/L925	NA	0.006	0.994			
P22x2	IO	G33	GE45	20-Apr-17	-21.36415278	55.74262222	Non-cultivated	Weeds	No		161169	176180	179179	181181	103123	212216	150160	261261	103103	228250	125127	L925/L925	NA	0.003	0.997			
P22x30	IO	G33	GE45	20-Apr-17	-21.36415278	55.74262222	Non-cultivated	Weeds	No		161169	180180	179179	181181	103123	212216	160160	261261	103103	228242	125127	L925/L925	NA	0.002	0.998			
P22x31	IO	G33	GE45	20-Apr-17	-21.36415278	55.74262222	Non-cultivated	Weeds	No		161169	176176	179179	181189	103123	212216	160166	261261	103103	242228	125127	L925/L925	NA	0.002	0.998			
P22x3	IO	G33	GE45	20-Apr-17	-21.36415278	55.74262222	Non-cultivated	Weeds	No		161161	176176	179179	181181	103123	212216	160160	0	103103	228228	125127	L925/L925	NA	0.003	0.997			
P22x4	IO	G33	GE45	20-Apr-17	-21.36415278	55.74262222	Non-cultivated	Weeds	No		161161	180180	179193	181181	103123	212216	160160	261261	103103	228228	125127	L925/L925	NA	0.003	0.997			
P22x5	IO	G33	GE45	20-Apr-17	-21.36415278	55.74262222	Non-cultivated	Weeds	No		161161	176176	179193	181181	103103	210212	150160	261261	103103	228228	125127	L925/L925	NA	0.003	0.997			
P22x6	IO	G33	GE45	20-Apr-17	-21.36415278	55.74262222	Non-cultivated	Weeds	No		161161	176176	179193	181181	103123	210216	150160	261261	103103	228242	125125	L925/L925	NA	0.003	0.997			
P22x7	IO	G33	GE45	20-Apr-17	-21.36415278	55.74262222	Non-cultivated	Weeds	No		161161	176180	179179	181181	103103	216216	160160	261261	103103	228250	125127	L925/L925	NA	0.002	0.998			
P22x8	IO	G33	GE45	20-Apr-17	-21.36415278	55.74262222	Non-cultivated	Weeds	No		161161	176176	179179	181189	103123	212212	160160	261261	103103	242242	125127	L925/L925	NA	0.002	0.998			
P22x9	IO	G33	GE45	20-Apr-17	-21.36415278	55.74262222	Non-cultivated	Weeds	No		169169	176180	171193	181189	103103	212216	150160	261261	103103	228228	125127	L925/L925	NA	0.004	0.996			
P23x10	MEAM1	G15	GE18	18-oct-16	-21.27483056	55.37867778	Open_field	Tom_Egg	NA		173189	216218	183201	183183	153161	212212	150160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P23x11	MEAM1	G15	GE18	18-oct-16	-21.27483056	55.37867778	Open_field	Tom_Egg	NA		185189	218218	183183	183183	149161	212212	150160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P23x12	MEAM1	G15	GE18	18-oct-16	-21.27483056	55.37867778	Open_field	Tom_Egg	NA		169181	216218	185203	181183	149161	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.997	0.003			
P23x13	MEAM1	G15	GE18	18-oct-16	-21.27483056	55.37867778	Open_field	Tom_Egg	NA		169181	216216	175185	183183	149161	212212	150160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P23x14	MEAM1	G15	GE18	18-oct-16	-21.27483056	55.37867778	Open_field	Tom_Egg	NA		181181	218218	175201	183183	161161	212212	150160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P23x15	MEAM1	G15	GE18	18-oct-16	-21.27483056	55.37867778	Open_field	Tom_Egg	NA		173181	218218	175183	183187	153161	212212	150160	251251	103103	228228	125125	I925/I925	NA	0.997	0.003			
P23x16	MEAM1	G15	GE18	18-oct-16	-21.27483056	55.37867778	Open_field	Tom_Egg	NA		169185	218218	201201	183183	161165	212212	150160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P23x17	MEAM1	G15	GE18	18-oct-16	-21.27483056	55.37867778	Open_field	Tom_Egg	NA		181185	216216	183183	183181	149165	212212	150160	251251	103103	228228	125125	I925/I925	NA	0.997	0.003			
P23x18	MEAM1	G15	GE18	18-oct-16	-21.27483056	55.37867778	Open_field	Tom_Egg	NA		181185	218218	203203	183183	157161	212212	150160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P23x19	MEAM1	G15	GE18	18-oct-16	-21.27483056	55.37867778	Open_field	Tom_Egg	NA		173181	216218	175205	183183	149153	212212	150160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P23x1	MEAM1	G15	GE18	18-oct-16	-21.27483056	55.37867778	Open_field	Tom_Egg	NA		181181	216218	175175	183183	161161	212212	150160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P23x20	MEAM1	G15	GE18	18-oct-16	-21.27483056	55.37867778	Open_field	Tom_Egg	NA		185185	216216	203203	183183	149165	212212	150160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P23x21	MEAM1	G15	GE18	18-oct-16	-21.27483056	55.37867778	Open_field	Tom_Egg	NA		181181	218218	183183	183181	149157	212212	150160	251251	103103	228228	125127	I925/I925	NA	0.995	0.005			
P23x22	MEAM1	G15	GE18	18-oct-16	-21.27483056	55.37867778	Open_field	Tom_Egg	NA		169173	218218	175175	181183	149161	212212	150160	251251	103103	228228	125125	I925/I925	NA	0.997	0.003			
P23x23	MEAM1	G15	GE18	18-oct-16	-21.27483056	55.37867778	Open_field	Tom_Egg	NA		173181	216216	183205	183183	139139	212212	150160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P23x24	MEAM1	G15	GE18	18-oct-16	-21.27483056	55.37867778	Open_field	Tom_Egg	NA		169185	216216	175201	183181	149161	212212	150160	251251	103103	228228	125125	I925/I925	NA	0.997	0.003			
P23x25	MEAM1	G15	GE18	18-oct-16	-21.27483056	55.37867778	Open_field	Tom_Egg	NA		169189	216218	175183	181183	161161	212212	150160	251251	103103	228228	125125	I925/I925	NA	0.997	0.003			
P23x26	MEAM1	G15	GE18	18-oct-16	-21.27483056	55.37867778	Open_field	Tom_Egg	NA		173185	218220	203203	183183	159159	212212	150160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P23x28	MEAM1	G15	GE18	18-oct-16	-21.27483056	55.37867778	Open_field	Tom_Egg	NA		173177	220220	183205	181183	153161	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.997	0.003			
P23x29	MEAM1	G15	GE18	18-oct-16	-21.27483056	55.37867778	Open_field	Tom_Egg	NA		169173	216216	183183	181183	157161	212212	150160	251251	103103	228228	125125	I925/I925	NA	0.997	0.003			
P23x2	MEAM1	G15	GE18	18-oct-16	-21.27483056	55.37867778	Open_field	Tom_Egg	NA		169181	218218	175175	183183	149161	212212	150160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P23x30	MEAM1	G15	GE18	18-oct-16	-21.27483056	55.37867778	Open_field	Tom_Egg	NA		185189	218218	183201	187189	149153	212212	150160	251251	103103	228228	125125	I925/I925	NA	0.994	0.006			
P23x31	MEAM1	G15	GE18	18-oct-16	-21.27483056	55.37867778	Open_field	Tom_Egg	NA		185189	218218	201213	183183	123161	212212	150160	251251	103103	228228	125125	I925/I925	NA	0.996	0.004			
P23x32	MEAM1	G15	GE18	18-oct-16	-21.27483056	55.37867778	Open_field	Tom_Egg	NA		185189	216218	183183	183183	149161	212212	150160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P23x3	IO	G15	GE18	18-oct-16	-21.27483056	55.37867778	Open_field	Tom_Egg	NA		169169	176176	179193	181181	0	212226	160160	0	103103	0	125127	NA	NA	0.004	0.996			
P23x4	MEAM1	G15	GE18	18-oct-16	-21.27483056	55.37867778	Open_field	Tom_Egg	NA		185185	216218	183205	181183	123161	212212	150160	251251	103103	228228	125127	I925/I925	NA	0.988	0.012			
P23x5	MEAM1	G15	GE18	18-oct-16	-21.27483056	55.37867778	Open_field	Tom_Egg	NA		173181	216216	203213	183183	149153	212212	150160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P23x6	MEAM1	G15	GE18	18-oct-16	-21.27483056	55.37867778	Open_field	Tom_Egg	NA		169177	218218	183213	181183	149161	212212	150160	251251	103103	228228	125125	I925/I925	NA	0.997	0.003			
P23x7	MEAM1	G15	GE18	18-oct-16	-21.27483056	55.37867778	Open_field	Tom_Egg	NA		181185	218218	203203	183183	139161	212212	150160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P23x8	MEAM1	G15	GE18	18-oct-16	-21.27483056	55.37867778	Open_field	Tom_Egg	NA		173185	180218	183183	183183	123157	212212	160160	251251	103103	228228	125125	I925/I925	T929/T929	0.977	0.023			
P23x9	MEAM1	G15	GE18	18-oct-16	-21.27483056	55.37867778	Open_field	Tom_Egg	NA		169189	218218	183201	183183	149161	212212	150160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P25x10	MEAM1	G25	GE36	19-oct-16	-21.36266111	55.5405	Greenhouse	Melon	Yes	NEO,PY-A,SPI,TAD	169185	216218	183213	183183	145149	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P25x11	MEAM1	G25	GE36	19-oct-16	-21.36266111	55.5405	Greenhouse	Melon	Yes	NEO,PY-A,SPI,TAD	169189	216218	183193	183187	149149	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.983	0.017			
P25x12	MEAM1	G25	GE36	19-oct-16	-21.36266111	55.5405	Greenhouse	Melon	Yes	NEO,PY-A,SPI,TAD	185185	216218	175213	181183	161165	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.997	0.003			
P25x13	MEAM1	G25	GE36	19-oct-16	-21.36266111	55.5405	Greenhouse	Melon	Yes	NEO,PY-A,SPI,TAD	181181	216216	183201	183183	149161	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P25x14	MEAM1	G25	GE36	19-oct-16	-21.36266111	55.5405	Greenhouse	Melon	Yes	NEO,PY-A,SPI,TAD	173173	218218	183183	183183	149157	212214	160160	251251	103103	228228	125125	I925/I925	T929/T929	0.998	0.002			
P25x15	MEAM1	G25	GE36	19-oct-16	-21.36266111	55.5405	Greenhouse	Melon	Yes	NEO,PY-A,SPI,TAD	169189	216218	183201	183183	157161	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P25x16	MEAM1	G25	GE36	19-oct-16	-21.36266111	55.5405	Greenhouse	Melon	Yes	NEO,PY-A,SPI,TAD	173181	216218	183213	183183	149149	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P25x17	MEAM1	G25	GE36	19-oct-16	-21.36266111	55.5405	Greenhouse	Melon	Yes	NEO,PY-A,SPI,TAD	169169	216218	183203	183189	149153	212212	160160	251251	103103	228228	125127	I925/I925	NA	0.989	0.012			
P25x18	MEAM1	G25	GE36	19-oct-16	-21.36266111	55.5405	Greenhouse	Melon	Yes	NEO,PY-A,SPI,TAD	181185	216218	201201	183183	149161	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P25x19	MEAM1	G25	GE36	19-oct-16	-21.36266111	55.5405	Greenhouse	Melon	Yes	NEO,PY-A,SPI,TAD	169185	218218	183205	183183	149149	212212	160160	251251	103103	228228	125127	I925/I925	NA	0.996	0.004			
P25x1	MEAM1	G25	GE36	19-oct-16	-21.36266111	55.5405	Greenhouse	Melon	Yes	NEO,PY-A,SPI,TAD	181185	218218	183213	181189	149159	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.995	0.005			
P25x20	MEAM1	G25	GE36	19-oct-16	-21.36266111	55.5405	Greenhouse	Melon	Yes	NEO,PY-A,SPI,TAD	173189	218218	183203	183183	149149	212212	160160	251251	103103	228228	125127	I925/I925	NA	0.997	0.004			
P25x21	MEAM1	G25	GE36	19-oct-16	-21.36266111	55.5405	Greenhouse	Melon	Yes	NEO,PY-A,SPI,TAD	185189	218218	183213	183183	149149	212212	160166	251251	103103	228228	125125	I925/I925	NA	0.997	0.003			
P25x22	MEAM1	G25	GE36	19-oct-16	-21.36266111	55.5405	Greenhouse	Melon	Yes	NEO,PY-A,SPI,TAD	181185	216218	203213	183183	149161	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P25x23	MEAM1	G25	GE36	19-oct-16	-21.36266111	55.5405	Greenhouse	Melon	Yes	NEO,PY-A,SPI,TAD	185189	216218	175183	183183	153161	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P25x24	MEAM1	G25	GE36	19-oct-16	-21.36266111	55.5405	Greenhouse	Melon	Yes	NEO,PY-A,SPI,TAD	189189	216218	183183	183183	149161	212212	160160	251251	103103	228228	125125	I925/I925	T929/T929	0.998	0.002			
P25x25	MEAM1	G25	GE36	19-oct-16	-21.36266111	55.5405	Greenhouse	Melon	Yes	NEO,PY-A,SPI,TAD	181189	216216	183201	183181	149161	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.997	0.003			
P25x26	MEAM1	G25	GE36	19-oct-16	-21.36266111	55.5405	Greenhouse	Melon	Yes	NEO,PY-A,SPI,TAD	173173	216216	203213	183183	149149	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P25x27	MEAM1	G25	GE36	19-oct-16	-21.36266111	55.5405	Greenhouse	Melon	Yes	NEO,PY-A,SPI,TAD	173185	216218	185185	183189	149149	212214	160160	251251	103103	228228	125125	I925/I925	NA	0.997	0.003			
P25x28	MEAM1	G25	GE36	19-oct-16	-21.36266111	55.5405	Greenhouse	Melon	Yes	NEO,PY-A,SPI,TAD	181189	218218	183203	183183	149161	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P25x29	MEAM1	G25	GE36	19-oct-16	-21.36266111	55.5405	Greenhouse	Melon	Yes	NEO,PY-A,SPI,TAD	0	0	0	0	149161	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.995	0.005			
P25x2	MEAM1	G25	GE36	19-oct-16	-21.36266111	55.5405	Greenhouse	Melon	Yes	NEO,PY-A,SPI,TAD	185185	218218	175183	183189	149165	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.996	0.004			
P25x30	MEAM1	G25	GE36	19-oct-16	-21.36266111	55.5405	Greenhouse	Melon	Yes	NEO,PY-A,SPI,TAD	0	0	0	0	149161	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.995	0.005			
P25x33	MEAM1	G25	GE36	19-oct-16	-21.36266111	55.5405	Greenhouse	Melon	Yes	NEO,PY-A,SPI,TAD	169185	216218	205205	183183	149149	212212	150160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P25x34	MEAM1	G25	GE36	19-oct-16	-21.36266111	55.5405	Greenhouse	Melon	Yes	NEO,PY-A,SPI,TAD	169189	216218	183183	183183	149149	212212	150160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P25x35	MEAM1	G25	GE36	19-oct-16	-21.36266111	55.5405	Greenhouse	Melon	Yes	NEO,PY-A,SPI,TAD	185185	216218	201213	183183	149149	212212	150160	249249	103103	228228	125125	I925/I925	NA	0.998	0.002			
P25x36	MEAM1	G25	GE36	19-oct-16	-21.36266111	55.5405	Greenhouse	Melon	Yes	NEO,PY-A,SPI,TAD	185189	218222	185203	183183	149149	212212	150160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P25x37	MEAM1	G25	GE36	19-oct-16	-21.36266111	55.5405	Greenhouse	Melon	Yes	NEO,PY-A,SPI,TAD	181189	218220	183183	183183	149149	212212	150160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P25x38	MEAM1	G25	GE36	19-oct-16	-21.36266111	55.5405	Greenhouse	Melon	Yes	NEO,PY-A,SPI,TAD	169185	218218	175183	181187	149161	212212	150160	251251	103103	228228	125125	I925/I925	NA	0.995	0.005			
P25x39	MEAM1	G25	GE36	19-oct-16	-21.36266111	55.5405	Greenhouse	Melon	Yes	NEO,PY-A,SPI,TAD	169185	218218	185205	183183	149161	212212	150160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P25x3	MEAM1	G25	GE36	19-oct-16	-21.36266111	55.5405	Greenhouse	Melon	Yes	NEO,PY-A,SPI,TAD	169169	218218	183205	183183	149149	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.997	0.003			
P25x40	MEAM1	G25	GE36	19-oct-16	-21.36266111	55.5405	Greenhouse	Melon	Yes	NEO,PY-A,SPI,TAD	169181	218218	183183	181183	149161	212212	150160	251251	103103	228228	125125	I925/I925	NA	0.997	0.003			
P25x41	MEAM1	G25	GE36	19-oct-16	-21.36266111	55.5405	Greenhouse	Melon	Yes	NEO,PY-A,SPI,TAD	189189	216218	0	183183	149149	212212	150160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P25x42	MEAM1	G25	GE36	19-oct-16	-21.36266111	55.5405	Greenhouse	Melon	Yes	NEO,PY-A,SPI,TAD	169189	216218	183183	183183	149157	212212	150160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P25x43	MEAM1	G25	GE36	19-oct-16	-21.36266111	55.5405	Greenhouse	Melon	Yes	NEO,PY-A,SPI,TAD	169185	216218	183183	181181	161161	212212	160160	251251	103103	228228	125127	I925/I925	NA	0.99	0.01			
P25x44	MEAM1	G25	GE36	19-oct-16	-21.36266111	55.5405	Greenhouse	Melon	Yes	NEO,PY-A,SPI,TAD	165169	222222	175183	183183	157165	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.997	0.003			
P25x45	MEAM1	G25	GE36	19-oct-16	-21.36266111	55.5405	Greenhouse	Melon	Yes	NEO,PY-A,SPI,TAD	173185	216218	183213	183183	149149	212212	150160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P25x47	MEAM1	G25	GE36	19-oct-16	-21.36266111	55.5405	Greenhouse	Melon	Yes	NEO,PY-A,SPI,TAD	173185	218218	185203	183183	149149	212212	150160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P25x48	MEAM1	G25	GE36	19-oct-16	-21.36266111	55.5405	Greenhouse	Melon	Yes	NEO,PY-A,SPI,TAD	181181	216216	201201	183183	137149	212212	150160	0	103103	0	125125	I925/I925	NA	0.998	0.002			
P25x49	MEAM1	G25	GE36	19-oct-16	-21.36266111	55.5405	Greenhouse	Melon	Yes	NEO,PY-A,SPI,TAD	181185	218220	183205	189189	149157	212212	150160	251251	103103	228228	125125	I925/I925	NA	0.993	0.007			
P25x4	MEAM1	G25	GE36	19-oct-16	-21.36266111	55.5405	Greenhouse	Melon	Yes	NEO,PY-A,SPI,TAD	185185	218218	185201	183183	149165	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P25x50	MEAM1	G25	GE36	19-oct-16	-21.36266111	55.5405	Greenhouse	Melon	Yes	NEO,PY-A,SPI,TAD	185185	218218	183183	183183	149161	212212	150160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P25x51	MEAM1	G25	GE36	19-oct-16	-21.36266111	55.5405	Greenhouse	Melon	Yes	NEO,PY-A,SPI,TAD	185189	218218	183183	183183	153153	212212	150160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P25x52	MEAM1	G25	GE36	19-oct-16	-21.36266111	55.5405	Greenhouse	Melon	Yes	NEO,PY-A,SPI,TAD	185189	218218	201201	183183	149149	212212	150160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P25x53	MEAM1	G25	GE36	19-oct-16	-21.36266111	55.5405	Greenhouse	Melon	Yes	NEO,PY-A,SPI,TAD	181185	216216	183203	183183	157161	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P25x54	MEAM1	G25	GE36	19-oct-16	-21.36266111	55.5405	Greenhouse	Melon	Yes	NEO,PY-A,SPI,TAD	173181	216216	175183	183183	149161	212212	150160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P25x55	MEAM1	G25	GE36	19-oct-16	-21.36266111	55.5405	Greenhouse	Melon	Yes	NEO,PY-A,SPI,TAD	173181	216218	183183	183183	139165	212212	150160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P25x56	MEAM1	G25	GE36	19-oct-16	-21.36266111	55.5405	Greenhouse	Melon	Yes	NEO,PY-A,SPI,TAD	185189	218218	175203	183183	149149	212212	150160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P25x59	MEAM1	G25	GE36	19-oct-16	-21.36266111	55.5405	Greenhouse	Melon	Yes	NEO,PY-A,SPI,TAD	173181	216218	183203	183183	149139	212212	150160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P25x5	MEAM1	G25	GE36	19-oct-16	-21.36266111	55.5405	Greenhouse	Melon	Yes	NEO,PY-A,SPI,TAD	169181	218218	175185	183183	149161	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P25x60	MEAM1	G25	GE36	19-oct-16	-21.36266111	55.5405	Greenhouse	Melon	Yes	NEO,PY-A,SPI,TAD	169169	216218	183183	183183	149149	212212	150160	251251	103103	228228	125125	I925/I925	NA	0.997	0.003			
P25x61	MEAM1	G25	GE36	19-oct-16	-21.36266111	55.5405	Greenhouse	Melon	Yes	NEO,PY-A,SPI,TAD	173185	216216	175201	181183	149161	212212	150160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P25x62	MEAM1	G25	GE36	19-oct-16	-21.36266111	55.5405	Greenhouse	Melon	Yes	NEO,PY-A,SPI,TAD	189189	218218	179201	181183	149149	212212	150160	251251	103103	228228	125125	I925/I925	NA	0.974	0.026			
P25x63	MEAM1	G25	GE36	19-oct-16	-21.36266111	55.5405	Greenhouse	Melon	Yes	NEO,PY-A,SPI,TAD	173189	216216	183183	181181	161161	212212	150174	249249	103103	228228	125125	I925/I925	NA	0.997	0.003			
P25x64	MEAM1	G25	GE36	19-oct-16	-21.36266111	55.5405	Greenhouse	Melon	Yes	NEO,PY-A,SPI,TAD	169181	216218	201201	183183	149161	212212	150160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P25x6	MEAM1	G25	GE36	19-oct-16	-21.36266111	55.5405	Greenhouse	Melon	Yes	NEO,PY-A,SPI,TAD	169181	216216	185185	181183	149161	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.997	0.003			
P25x7	MEAM1	G25	GE36	19-oct-16	-21.36266111	55.5405	Greenhouse	Melon	Yes	NEO,PY-A,SPI,TAD	185189	216222	185185	183189	139161	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.997	0.004			
P25x8	MEAM1	G25	GE36	19-oct-16	-21.36266111	55.5405	Greenhouse	Melon	Yes	NEO,PY-A,SPI,TAD	181181	218220	183205	183189	149157	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.996	0.004			
P25x9	MEAM1	G25	GE36	19-oct-16	-21.36266111	55.5405	Greenhouse	Melon	Yes	NEO,PY-A,SPI,TAD	181185	218218	175185	183183	149161	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P27x10	MEAM1	G26	GE37	19-oct-16	-21.356475	55.54593333	Greenhouse	Tomato	Yes	NEO,PXF,PY-C	181185	216218	175175	179183	157161	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P27x11	MEAM1	G26	GE37	19-oct-16	-21.356475	55.54593333	Greenhouse	Tomato	Yes	NEO,PXF,PY-C	169185	216218	183183	181181	139161	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.995	0.005			
P27x12	MEAM1	G26	GE37	19-oct-16	-21.356475	55.54593333	Greenhouse	Tomato	Yes	NEO,PXF,PY-C	169189	216218	183205	183183	139161	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P27x13	MEAM1	G26	GE37	19-oct-16	-21.356475	55.54593333	Greenhouse	Tomato	Yes	NEO,PXF,PY-C	169185	216218	203213	183183	161161	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
P27x14	MEAM1	G26	GE37	19-oct-16	-21.356475	55.54593333	Greenhouse	Tomato	Yes	NEO,PXF,PY-C	185185	218218	183201	183183	161161	212212	160160	251251	103103	228228	125125	I925/I925	NA	0.998	0.002			
